TEAL1_RED2	Colors	DInt	563	
TEAL2_RED0	Colors	DInt	564	
TEAL2_RED1	Colors	DInt	565	
TEAL2_RED2	Colors	DInt	566	
TEAL0_YELLOW0	Colors	DInt	567	
TEAL0_YELLOW1	Colors	DInt	568	
TEAL0_YELLOW2	Colors	DInt	569	
TEAL1_YELLOW0	Colors	DInt	570	
TEAL1_YELLOW1	Colors	DInt	571	
TEAL1_YELLOW2	Colors	DInt	572	
TEAL2_YELLOW0	Colors	DInt	573	
TEAL2_YELLOW1	Colors	DInt	574	
TEAL2_YELLOW2	Colors	DInt	575	
TEAL0_GREEN0	Colors	DInt	576	
TEAL0_GREEN1	Colors	DInt	577	
TEAL0_GREEN2	Colors	DInt	578	
TEAL1_GREEN0	Colors	DInt	579	
TEAL1_GREEN1	Colors	DInt	580	
TEAL1_GREEN2	Colors	DInt	581	
TEAL2_GREEN0	Colors	DInt	582	
TEAL2_GREEN1	Colors	DInt	583	
TEAL2_GREEN2	Colors	DInt	584	
FLASH_TEAL0_BLUE0	Colors	DInt	585	
FLASH_TEAL0_BLUE1	Colors	DInt	586	
FLASH_TEAL0_BLUE2	Colors	DInt	587	
FLASH_TEAL1_BLUE0	Colors	DInt	588	
FLASH_TEAL1_BLUE1	Colors	DInt	589	
FLASH_TEAL1_BLUE2	Colors	DInt	590	
FLASH_TEAL2_BLUE0	Colors	DInt	591	
FLASH_TEAL2_BLUE1	Colors	DInt	592	
FLASH_TEAL2_BLUE2	Colors	DInt	593	
TEAL0_BLUE0	Colors	DInt	594	
TEAL0_BLUE1	Colors	DInt	595	
TEAL0_BLUE2	Colors	DInt	596	
TEAL1_BLUE0	Colors	DInt	597	
TEAL1_BLUE1	Colors	DInt	598	
TEAL1_BLUE2	Colors	DInt	599	
TEAL2_BLUE0	Colors	DInt	600	
TEAL2_BLUE1	Colors	DInt	601	
TEAL2_BLUE2	Colors	DInt	602	
FLASH_TEAL0_PURPLE0	Colors	DInt	603	
FLASH_TEAL0_PURPLE1	Colors	DInt	604	
FLASH_TEAL0_PURPLE2	Colors	DInt	605	
FLASH_TEAL1_PURPLE0	Colors	DInt	606	
FLASH_TEAL1_PURPLE1	Colors	DInt	607	
FLASH_TEAL1_PURPLE2	Colors	DInt	608	
FLASH_TEAL2_PURPLE0	Colors	DInt	609	
FLASH_TEAL2_PURPLE1	Colors	DInt	610	
FLASH_TEAL2_PURPLE2	Colors	DInt	611	
TEAL0_PURPLE0	Colors	DInt	612	
TEAL0_PURPLE1	Colors	DInt	613	
TEAL0_PURPLE2	Colors	DInt	614	
TEAL1_PURPLE0	Colors	DInt	615	
TEAL1_PURPLE1	Colors	DInt	616	
TEAL1_PURPLE2	Colors	DInt	617	
TEAL2_PURPLE0	Colors	DInt	618	
TEAL2_PURPLE1	Colors	DInt	619	
TEAL2_PURPLE2	Colors	DInt	620	
BLUE0_WHITE0	Colors	DInt	621	
BLUE0_WHITE1	Colors	DInt	622	
BLUE0_WHITE2	Colors	DInt	623	
BLUE1_WHITE0	Colors	DInt	624	
BLUE1_WHITE1	Colors	DInt	625	
BLUE1_WHITE2	Colors	DInt	626	
BLUE2_WHITE0	Colors	DInt	627	
BLUE2_WHITE1	Colors	DInt	628	
BLUE2_WHITE2	Colors	DInt	629	
BLUE0_BLACK0	Colors	DInt	630	
BLUE0_BLACK1	Colors	DInt	631	
BLUE0_BLACK2	Colors	DInt	632	
BLUE1_BLACK0	Colors	DInt	633	
BLUE1_BLACK1	Colors	DInt	634	
BLUE1_BLACK2	Colors	DInt	635	
BLUE2_BLACK0	Colors	DInt	636	
BLUE2_BLACK1	Colors	DInt	637	
BLUE2_BLACK2	Colors	DInt	638	
BLUE0_RED0	Colors	DInt	639	
BLUE0_RED1	Colors	DInt	640	
BLUE0_RED2	Colors	DInt	641	
BLUE1_RED0	Colors	DInt	642	
BLUE1_RED1	Colors	DInt	643	
BLUE1_RED2	Colors	DInt	644	
BLUE2_RED0	Colors	DInt	645	
BLUE2_RED1	Colors	DInt	646	
BLUE2_RED2	Colors	DInt	647	
BLUE0_YELLOW0	Colors	DInt	648	
BLUE0_YELLOW1	Colors	DInt	649	
BLUE0_YELLOW2	Colors	DInt	650	
BLUE1_YELLOW0	Colors	DInt	651	
BLUE1_YELLOW1	Colors	DInt	652	
BLUE1_YELLOW2	Colors	DInt	653	
BLUE2_YELLOW0	Colors	DInt	654	
BLUE2_YELLOW1	Colors	DInt	655	
BLUE2_YELLOW2	Colors	DInt	656	
BLUE0_GREEN0	Colors	DInt	657	
BLUE0_GREEN1	Colors	DInt	658	
BLUE0_GREEN2	Colors	DInt	659	
BLUE1_GREEN0	Colors	DInt	660	
BLUE1_GREEN1	Colors	DInt	661	
BLUE1_GREEN2	Colors	DInt	662	
BLUE2_GREEN0	Colors	DInt	663	
BLUE2_GREEN1	Colors	DInt	664	
BLUE2_GREEN2	Colors	DInt	665	
BLUE0_TEAL0	Colors	DInt	666	
BLUE0_TEAL1	Colors	DInt	667	
BLUE0_TEAL2	Colors	DInt	668	
BLUE1_TEAL0	Colors	DInt	669	
BLUE1_TEAL1	Colors	DInt	670	
BLUE1_TEAL2	Colors	DInt	671	
BLUE2_TEAL0	Colors	DInt	672	
BLUE2_TEAL1	Colors	DInt	673	
BLUE2_TEAL2	Colors	DInt	674	
FLASH_BLUE0_PURPLE0	Colors	DInt	675	
FLASH_BLUE0_PURPLE1	Colors	DInt	676	
FLASH_BLUE0_PURPLE2	Colors	DInt	677	
FLASH_BLUE1_PURPLE0	Colors	DInt	678	
FLASH_BLUE1_PURPLE1	Colors	DInt	679	
FLASH_BLUE1_PURPLE2	Colors	DInt	680	
FLASH_BLUE2_PURPLE0	Colors	DInt	681	
FLASH_BLUE2_PURPLE1	Colors	DInt	682	
FLASH_BLUE2_PURPLE2	Colors	DInt	683	
BLUE0_PURPLE0	Colors	DInt	684	
BLUE0_PURPLE1	Colors	DInt	685	
BLUE0_PURPLE2	Colors	DInt	686	
BLUE1_PURPLE0	Colors	DInt	687	
BLUE1_PURPLE1	Colors	DInt	688	
BLUE1_PURPLE2	Colors	DInt	689	
BLUE2_PURPLE0	Colors	DInt	690	
BLUE2_PURPLE1	Colors	DInt	691	
BLUE2_PURPLE2	Colors	DInt	692	
PURPLE0_WHITE0	Colors	DInt	693	
PURPLE0_WHITE1	Colors	DInt	694	
PURPLE0_WHITE2	Colors	DInt	695	
PURPLE1_WHITE0	Colors	DInt	696	
PURPLE1_WHITE1	Colors	DInt	697	
PURPLE1_WHITE2	Colors	DInt	698	
PURPLE2_WHITE0	Colors	DInt	699	
PURPLE2_WHITE1	Colors	DInt	700	
PURPLE2_WHITE2	Colors	DInt	701	
PURPLE0_BLACK0	Colors	DInt	702	
PURPLE0_BLACK1	Colors	DInt	703	
PURPLE0_BLACK2	Colors	DInt	704	
PURPLE1_BLACK0	Colors	DInt	705	
PURPLE1_BLACK1	Colors	DInt	706	
PURPLE1_BLACK2	Colors	DInt	707	
PURPLE2_BLACK0	Colors	DInt	708	
PURPLE2_BLACK1	Colors	DInt	709	
PURPLE2_BLACK2	Colors	DInt	710	
PURPLE0_RED0	Colors	DInt	711	
PURPLE0_RED1	Colors	DInt	712	
PURPLE0_RED2	Colors	DInt	713	
PURPLE1_RED0	Colors	DInt	714	
PURPLE1_RED1	Colors	DInt	715	
PURPLE1_RED2	Colors	DInt	716	
PURPLE2_RED0	Colors	DInt	717	
PURPLE2_RED1	Colors	DInt	718	
PURPLE2_RED2	Colors	DInt	719	
PURPLE0_YELLOW0	Colors	DInt	720	
PURPLE0_YELLOW1	Colors	DInt	721	
PURPLE0_YELLOW2	Colors	DInt	722	
PURPLE1_YELLOW0	Colors	DInt	723	
PURPLE1_YELLOW1	Colors	DInt	724	
PURPLE1_YELLOW2	Colors	DInt	725	
PURPLE2_YELLOW0	Colors	DInt	726	
PURPLE2_YELLOW1	Colors	DInt	727	
PURPLE2_YELLOW2	Colors	DInt	728	
PURPLE0_GREEN0	Colors	DInt	729	
PURPLE0_GREEN1	Colors	DInt	730	
PURPLE0_GREEN2	Colors	DInt	731	
PURPLE1_GREEN0	Colors	DInt	732	
PURPLE1_GREEN1	Colors	DInt	733	
PURPLE1_GREEN2	Colors	DInt	734	
PURPLE2_GREEN0	Colors	DInt	735	
PURPLE2_GREEN1	Colors	DInt	736	
PURPLE2_GREEN2	Colors	DInt	737	
PURPLE0_TEAL0	Colors	DInt	738	
PURPLE0_TEAL1	Colors	DInt	739	
PURPLE0_TEAL2	Colors	DInt	740	
PURPLE1_TEAL0	Colors	DInt	741	
PURPLE1_TEAL1	Colors	DInt	742	
PURPLE1_TEAL2	Colors	DInt	743	
PURPLE2_TEAL0	Colors	DInt	744	
PURPLE2_TEAL1	Colors	DInt	745	
PURPLE2_TEAL2	Colors	DInt	746	
PURPLE0_BLUE0	Colors	DInt	747	
PURPLE0_BLUE1	Colors	DInt	748	
PURPLE0_BLUE2	Colors	DInt	749	
PURPLE1_BLUE0	Colors	DInt	750	
PURPLE1_BLUE1	Colors	DInt	751	
PURPLE1_BLUE2	Colors	DInt	752	
PURPLE2_BLUE0	Colors	DInt	753	
PURPLE2_BLUE1	Colors	DInt	754	
PURPLE2_BLUE2	Colors	DInt	755	
